,Image,Video,Frame,Class,Presence,TorsoBoundingBoxRatio,HeadGroundDistance,BufferedHeadGroundDistance,HeadVelocity,BufferedHeadVelocity,TorsoHeight,BufferedTorsoHeight,Centroid,BufferedCentroid
272,1608737731366577529,9,13,0,1.0,0.2199745773563574,0.8682767738991188,0.8348093032836914,0.0492299348115921,0.0021934821270406246,0.8859606395686059,0.8493086099624634,0.6066392064094543,0.5803813934326172
273,1608737731503692857,9,14,0,1.0,0.2132529581046756,0.907930919564142,0.8581583499908447,-5.426251300377771e-05,0.002167495433241129,0.9258382787460964,0.8735570311546326,0.644144594669342,0.5999248027801514
274,1608737731574506616,9,15,0,1.0,0.21164218128160525,0.9297668537713324,0.8808417320251465,-0.10158208757638933,0.0006912428652867675,0.9442917592744628,0.8964231014251709,0.6573880910873413,0.6182509064674377
275,1608737731786460961,9,16,0,1.0,0.21135403278655213,0.9421313132757564,0.9009541869163512,-0.051437433809041984,-0.010613790713250635,0.9640128761628204,0.9181482195854188,0.659629225730896,0.6329112648963928
276,1608737732313634811,9,17,0,1.0,0.2242202337083946,0.9779645102677296,0.9252140522003174,-0.00381786678917706,-0.005472914315760136,1.0000108891538584,0.9440228939056396,0.6807939410209656,0.6497189998626709
277,1608737732546937639,9,18,0,1.0,0.21754282579578166,1.0362592200002028,0.958810567855835,-0.00015487491327803582,-0.006675338372588158,1.0622837366769249,0.9792875051498412,0.7305687665939331,0.6745049357414246
278,1608737732620416306,9,19,0,1.0,0.21608786609504774,1.0597864392228833,0.989181637763977,0.0517442487180233,-0.006049888208508492,1.086278631407608,1.0113756656646729,0.7487788796424866,0.6954317688941956
279,1608737732761613920,9,20,0,1.0,0.22220188277428785,1.0791466756671404,1.0190576314926147,0.02715776301920414,-0.003960563335567714,1.106056996244908,1.043728590011597,0.7622991800308228,0.7164140343666077
280,1608737733294341865,9,21,0,1.0,0.22218330934325012,1.1545782690400714,1.0615470409393308,-0.007252711802721022,-0.0045379712246358395,1.189495437609156,1.088825225830078,0.8014324307441711,0.7447746396064758
281,1608737733371149224,9,22,0,1.0,0.2207735717095773,1.1727071550733186,1.1004955768585205,-0.05085853487253189,-0.005851419176906347,1.207956875353445,1.130414366722107,0.8118513822555542,0.7709861397743225
282,1608737733523976294,9,23,0,1.0,0.2264795208287659,1.187008006123204,1.1306452751159668,-0.05094505846500397,-0.007410702295601369,1.2186250569696682,1.1616826057434082,0.8203244805335999,0.7889372706413269
283,1608737733686114520,9,24,0,1.0,0.2282896726289081,1.2002533255105892,1.158738613128662,-0.025173315778374672,-0.00875878520309925,1.2319735147282782,1.190821647644043,0.8278737068176271,0.8047562241554259
284,1608737734117843228,9,25,0,1.0,0.2314508232190153,1.2548492570123593,1.193879246711731,-0.004180156625807285,-0.007092771120369434,1.2866543438631035,1.2269411087036133,0.865077793598175,0.8253118991851807
285,1608737734447546248,9,26,0,1.0,0.21669313584308447,1.3965700440255673,1.2422776222229004,-0.03625782579183578,-0.008716005831956862,1.4283085144228869,1.2747037410736084,0.9832669496536256,0.8616788387298584
286,1608737734747884290,9,27,0,1.0,0.21358379131859087,1.487705400483336,1.3052772283554075,-0.07914865761995317,-0.011874977499246596,1.5193326405197911,1.3369787931442259,1.037281513214111,0.9067648649215698
287,1608737734888472686,9,28,0,1.0,0.2170134246935798,1.4836670275767334,1.3646090030670166,0.00045359801151789725,-0.01051367912441492,1.5149991651846586,1.3962537050247192,1.0263304710388184,0.9479660987854004
288,1608737735117367531,9,29,0,1.0,0.2357123679999453,1.4745417099229925,1.4194666147232056,0.0008590233046561481,-0.005142516456544399,1.5018382934502152,1.450226664543152,1.008340835571289,0.984059512615204
289,1608737735188635689,9,30,0,1.0,0.2397082266939347,1.4692894991263796,1.4623546600341797,-0.00020452271564863622,-0.005924672819674015,1.5002348811403563,1.4929426908493042,1.0001420974731443,1.0110723972320557
290,1608737735552880736,9,31,0,1.0,0.25301120751216744,1.5625926916060715,1.4955593347549438,-0.03156992048025131,-0.005802498664706945,1.5934221808157505,1.525965452194214,1.1006090641021729,1.034540772438049
291,1608737735782494320,9,32,0,1.0,0.2477254734429331,1.6457065149326504,1.5271594524383545,0.06610303372144699,0.0014286807272583244,1.676122827173652,1.5573234558105469,1.1904590129852295,1.065176248550415
292,1608737736240496214,9,33,1,1.0,0.258812865253297,1.5772384061655764,1.5458737611770632,0.019900651648640636,0.010273396968841551,1.607529480873268,1.5758295059204102,1.139757752418518,1.0878617763519287
293,1608737736536891437,9,34,1,1.0,0.31233963320797475,1.5217932066754547,1.5553240776062012,0.3297559916973114,0.03429695963859558,1.5519009861701851,1.5858421325683594,1.1047399044036863,1.1071414947509766
294,1608737736838448912,9,35,1,1.0,0.3746854923772104,1.5265907779615695,1.5667842626571655,0.6805862784385681,0.06749451905488968,1.5639396024611587,1.5985829830169678,1.114147067070007,1.129942536354065
295,1608737737078922347,9,36,1,1.0,0.5054280527290698,1.3299353984943152,1.5202528238296509,0.05242331698536873,0.06430443376302719,1.3670640848736852,1.553311467170715,0.9479140043258668,1.0994035005569458
296,1608737737389012041,9,37,1,1.0,0.6756794505779785,1.0567167045833554,1.402454853057861,1.0400916337966921,0.09393911063671112,1.097485439202838,1.4375839233398438,0.7279540896415709,1.0069025754928589
297,1608737737606970822,9,38,1,0.8,0.7465077506693292,0.7571069811353184,1.2384287118911743,0.4427148401737213,0.16952432692050934,0.8053534734604622,1.277148723602295,0.4997579753398895,0.8789026737213135
298,1608737737691592987,9,39,1,0.72,0.7243754139664478,0.7466837063106133,1.0834066867828371,0.1323869675397873,0.1602330207824707,0.7949826144216726,1.125765085220337,0.5188625454902649,0.7617272138595581
299,1608737738057119085,9,40,1,0.72,0.4033367268427332,0.8582201944131747,0.9497326016426086,0.003187138587236405,0.06961587816476822,0.9028377288925477,0.9935446977615356,0.6866127848625183,0.6762202382087708
300,1608737738149426361,9,41,1,0.76,0.5325581884109847,0.8917773961891341,0.8621009588241577,-0.16058096289634705,0.08018848299980164,0.9140633113858718,0.902944564819336,0.6750572323799133,0.621648907661438
301,1608737738397931331,9,42,1,0.84,0.4650300051170143,0.8736420057537603,0.8254860639572144,-2.3363776563201103e-05,0.020309917628765103,0.9034152478552532,0.8641305565834045,0.6425708532333374,0.6045722961425781
302,1608737738472142689,9,43,1,0.76,0.4426997229978039,0.8817010098844551,0.8504049181938171,-0.10019634664058684,0.0007349037914536892,0.9077789805181112,0.8846156597137451,0.6361940503120422,0.6318594813346863
303,1608737738614775747,9,44,1,0.56,0.6323965363913312,0.40763878385424585,0.7825959324836731,-0.10529571771621704,-0.004298327025026083,0.5086455119566962,0.8273481726646423,0.1539558619260788,0.5588781833648682
304,1608737738765841731,9,45,1,0.84,0.5767361258873921,0.9166566174299402,0.7942831516265869,-0.07411936670541762,-0.06840457022190094,0.999021874291957,0.8465849757194519,0.6454376578330994,0.5506430864334106
305,1608737938353351105,10,1,0,1.0,0.25477844396101684,1.3240270259440667,0.8807331323623657,-0.7001283168792725,-0.5491423606872559,1.3613343193718304,0.9360392093658447,0.9206152558326721,0.5997547507286072
306,1608737938427135150,10,2,0,1.0,0.25478317333356154,1.319966274027978,0.9699979424476624,0.00019743110169656575,-0.5881255865097046,1.3571520966649673,1.0267865657806396,0.9153450727462769,0.6543095707893372
307,1608737938504259417,10,3,0,1.0,0.25478344163615274,1.3161005298336388,1.056877851486206,3.235864369344199e-06,-0.5844118595123291,1.353177454538485,1.1158661842346191,0.9126644730567932,0.7096036672592163
308,1608737938578332115,10,4,0,1.0,0.25272324434574933,1.3088238953855182,1.2371149063110352,0.04849124327301979,-0.5933706760406494,1.345754640632102,1.2832881212234497,0.9076457619667053,0.8603416681289673
309,1608737938653956641,10,5,0,1.0,0.2500237541410708,1.3046868859955179,1.314720869064331,1.5090078704815824e-05,-0.6078415513038635,1.341501354332634,1.3517839908599854,0.9059922695159912,0.9124525785446167
310,1608737938732021462,10,6,0,1.0,0.25004392982309237,1.2998546980518348,1.3098863363265991,6.332240332085348e-07,0.009527771733701229,1.3365288326540152,1.3468228578567505,0.9026319980621338,0.9088559150695801
311,1608737938807391215,10,7,0,1.0,0.2527241094257291,1.2945478625206053,1.3048027753829956,1.1104063560196664e-05,0.009451931342482567,1.3310776296566442,1.3416080474853516,0.8995538949966431,0.9056976437568665
312,1608737938881910522,10,8,0,1.0,0.2500165325300274,1.2884494998196843,1.2992726564407349,-3.2219086278928444e-05,0.00951011199504137,1.3248116483998933,1.3359347581863403,0.8959167003631592,0.9023481607437134
313,1608737938957383461,10,9,0,1.0,0.2500212574301607,1.282335481101039,1.2939749956130981,5.8152918427367695e-06,1.7273701757858362e-07,1.3185253815698883,1.3304890394210815,0.8916651606559753,0.8991520404815674
314,1608737939032450059,10,10,0,1.0,0.24935276556954436,1.2756322077289033,1.2881640195846558,2.3423028778779553e-06,1.960054760274943e-06,1.3151656990547422,1.3252218961715698,0.8876106142997742,0.8954756855964661
315,1608737939108644289,10,11,0,1.0,0.25000306977139153,1.2674119446070624,1.2816753387451172,-5.9462530771270394e-05,9.804166438698303e-07,1.3031958123977159,1.318555235862732,0.8818904757499695,0.8913273215293884
316,1608737939254008418,10,12,0,1.0,0.24932862682968232,1.2589001114339164,1.2745459079742432,6.586910603800789e-05,2.808807721521589e-06,1.2979329094669805,1.3119263648986816,0.8765639066696167,0.8867293000221252
317,1608737939322492804,10,13,0,1.0,0.2520697405462883,1.2559179011454802,1.268039584159851,-0.05025356635451317,-0.0007234356598928571,1.2913210911902009,1.3052281141281128,0.8715013861656189,0.8818462491035461
318,1608737939461707725,10,14,0,1.0,0.2548079501524594,1.2461772261174733,1.2608078718185425,0.024548254907131195,-1.8379668063062127e-06,1.2848179803447322,1.2984867095947266,0.8653616905212402,0.8765856027603149
319,1608737939600358182,10,15,0,1.0,0.2555289570648581,1.23992754450803,1.253666877746582,-0.024535784497857094,-0.006023782305419445,1.2749866809063943,1.290450930595398,0.857607901096344,0.8705850839614868
320,1608737939740443673,10,16,0,1.0,0.2548184914664511,1.237184020428843,1.2476212978363037,-0.000193596730241552,-0.0054503753781318665,1.2720552037450876,1.2842227220535278,0.8573184609413147,0.8656706809997559
321,1608737939881679564,10,17,0,1.0,0.2575529814708244,1.2310704002696695,1.2420554161071777,-3.173443838022649e-05,-0.0055086188949644566,1.265760422731235,1.2777882814407349,0.8519301414489746,0.8607438802719116
322,1608737940249078449,10,18,0,1.0,0.26027334100790117,1.2250023832739327,1.2358722686767578,1.275440467907174e-06,-1.9285087091702735e-06,1.2595203198957565,1.271428108215332,0.8460193276405334,0.8556475043296814
323,1608737940396632450,10,19,0,1.0,0.2575814564143785,1.2189683737467065,1.2304306030273438,0.00012626219540834427,-0.0006518151494674385,1.2533183309335596,1.2651281356811523,0.8424273729324341,0.8510606288909912
324,1608737940840015464,10,20,0,1.0,0.26444582925058435,1.2063780460155937,1.223720669746399,0.007526139263063669,0.0006016555125825107,1.2405291863207548,1.2582367658615112,0.8361138701438904,0.8467618227005005
325,1608737941063741553,10,21,0,1.0,0.26444559036061643,1.2005988385866593,1.216403603553772,3.5161315281584393e-06,0.00034024679916910827,1.234590458161473,1.2507437467575073,0.8321149349212646,0.8417211174964905
326,1608737941351265291,10,22,0,1.0,0.26794494500912414,1.191609690767015,1.208511471748352,0.011649039573967457,0.0006687002023681998,1.2253998004666231,1.2426716089248657,0.8265263438224792,0.8366403579711914
327,1608737941583450617,10,23,0,1.0,0.2686850202287225,1.1859551633116958,1.2007020711898804,0.00046769806067459285,0.0012131883995607495,1.216318822503948,1.234031319618225,0.823797345161438,0.8321959376335144
328,1608737941721891348,10,24,0,1.0,0.2666737020668333,1.1771971274002297,1.192347764968872,0.023892154917120934,0.0018003663280978799,1.2074049200396035,1.2248486280441284,0.8194521069526672,0.82760089635849
329,1608737941873479611,10,25,0,1.0,0.2638955221028412,1.1721492504862525,1.185502052307129,0.0002592156524769962,0.001280076103284955,1.2022194483601119,1.217186689376831,0.8165289163589478,0.8236838579177856
330,1608737942339315200,10,26,0,1.0,0.2590168987865365,1.1605989825280496,1.1775020360946655,0.0013922307407483459,0.002411443740129471,1.1938416944303367,1.209036946296692,0.8125419616699219,0.8197693228721619
331,1608737942565397359,10,27,0,1.0,0.2506997108305655,1.1557765393017967,1.1703354120254517,2.8792319426429458e-05,0.0018315480556339025,1.1889238485888804,1.2017418146133423,0.8108217120170593,0.8166283965110779
332,1608737942938043388,10,28,0,1.0,0.25139900764185763,1.150902695976449,1.1633248329162598,0.008830512873828411,0.0023492523469030857,1.1937835518638626,1.1972346305847168,0.8112353086471558,0.8141160011291504
333,1608737943173970111,10,29,0,1.0,0.24727945191135445,1.1362710287770006,1.155139684677124,0.0007146354764699936,0.0013147296849638224,1.1822316422772423,1.1922000646591187,0.798526406288147,0.8099308609962463
334,1608737943333254230,10,30,0,1.0,0.24170603530455492,1.1382336435708544,1.148356556892395,-0.06111675500869751,0.0003411353682167828,1.177559151302309,1.1872678995132446,0.7991970181465149,0.806464433670044
335,1608737943778034133,10,31,0,1.0,0.21605466827505268,1.1821277640109966,1.1526622772216797,-0.0221524927765131,-0.0022765127941966057,1.2212035213303467,1.1927404403686523,0.8374436497688293,0.8114448189735413
336,1608737943847882214,10,32,0,1.0,0.21602195870386265,1.1776769684682917,1.157042384147644,-0.04609633609652519,-0.0029187267646193504,1.2165831144256174,1.1982722282409668,0.8305344581604004,0.8153873682022095
337,1608737944078978173,10,33,0,1.0,0.22512834025905126,1.2021252621229128,1.1672868728637695,-0.0021432640496641397,-0.0030079802963882685,1.2344861085732683,1.2064127922058105,0.8455566763877869,0.8222516179084778
338,1608737944613621296,10,34,0,1.0,0.25994592563395014,1.2612253491831782,1.1922777891159058,-0.06629659235477448,-0.011849649250507355,1.2997508659139887,1.2299165725708008,0.8863285183906555,0.8398120403289795
339,1608737944767660759,10,35,0,1.0,0.2769168600875762,1.2716554210699176,1.2189621925354004,-0.10361981391906738,-0.012947283685207367,1.306865371266839,1.2557778358459473,0.8883149027824402,0.8576356172561646
340,1608737945085646035,10,36,0,1.0,0.2802261949250048,1.2854302612566124,1.239622712135315,-0.004140590783208609,-0.008429078385233879,1.320490217735602,1.2756351232528687,0.894707441329956,0.8690884113311768
341,1608737945417952360,10,37,0,1.0,0.25056467227993967,1.3430279216521672,1.2726929187774658,-0.05757007747888565,-0.009777393192052841,1.3810846471518,1.3085354566574097,0.9439917802810669,0.891779899597168
342,1608737945643092744,10,38,0,1.0,0.2380720777564657,1.3649079219351072,1.3052494525909424,-0.08403807133436203,-0.01852818764746189,1.3933805755822248,1.3403143882751465,0.9473258852958679,0.9121336936950684
343,1608737945931864737,10,39,0,1.0,0.21244102032849121,1.4298403925471679,1.3389724493026733,-0.09806746989488602,-0.0180702805519104,1.4643536840302607,1.3732348680496216,0.9935178160667419,0.9335715770721436
344,1608737946246874891,10,40,0,1.0,0.21532863408957045,1.468455904756569,1.378332495689392,-0.011518572457134724,-0.013761949725449085,1.5089890505318266,1.413659691810608,1.004970669746399,0.9569027423858643
345,1608737946477801132,10,41,0,1.0,0.2155872803439567,1.5241591771999807,1.4260783195495605,-0.18780553340911865,-0.028633108362555504,1.5552258541753299,1.4606068134307861,1.0394123792648315,0.9858437180519104
346,1608737946696946905,10,42,0,1.0,0.2144147554019049,1.5484990861836196,1.467172384262085,-0.09882999211549759,-0.029667815193533897,1.5824563658388402,1.5008810758590698,1.0497994422912598,1.007005214691162
347,1608737946921026891,10,43,0,1.0,0.21467256157915232,1.5876097879918174,1.511712908744812,-0.13678394258022308,-0.03177832067012787,1.6274390695264738,1.547692894935608,1.0772788524627686,1.0329958200454712
348,1608737947161144237,10,44,0,1.0,0.22770133366440878,1.5773303919123303,1.5412108898162842,0.0006903474568389356,-0.014832910150289536,1.604816595340856,1.5757852792739868,1.0460129976272583,1.0434948205947876
349,1608737947620531354,10,45,1,0.96,0.3227762906016481,1.3995224720361272,1.5274240970611572,0.7054235935211182,0.04084154590964317,1.4358279741093303,1.5611531734466553,0.8456473350524902,1.0116301774978638
350,1608737947771128564,10,46,1,0.88,0.3808130720408129,1.2573965794154054,1.4740716218948364,0.9011449217796326,0.07347401976585388,1.2906032244304182,1.5082286596298218,0.7402706742286682,0.9518018960952759
351,1608737948373466262,10,47,1,0.6,1.3939659961901238,0.5295043773014523,1.2702727317810059,0.19833850860595703,0.1367148607969284,0.5144397337672559,1.2946254014968872,0.5819684267044067,0.8582356572151184
352,1608737948445557591,10,48,1,0.6,1.6182934242894877,0.4043086683329265,1.0336124897003174,1.855605959892273,0.15502554178237915,0.4621181276399569,1.061561107635498,0.5360643267631531,0.7499927282333374
353,1608737948745324575,10,49,1,0.6,2.0557306013894565,0.30795210066711287,0.7797368764877319,0.8949134945869446,0.3118028938770294,0.6555124630817227,0.8717002868652344,0.6057119965553284,0.6619325280189514
354,1608737948815630528,10,50,1,0.56,1.654660628494718,0.08875984057245134,0.5175843834877014,0.6959998607635498,0.2837862968444824,0.5139048572590378,0.6873157024383545,0.43337881565093994,0.5794788599014282
355,1608737948956828727,10,51,1,0.52,1.9342639331327258,0.06446701191196237,0.27899840474128723,0.32594096660614014,0.26790857315063477,0.46636072501677334,0.5224671959877014,0.39786314964294434,0.5109973549842834
356,1608737949129661564,10,52,1,0.52,2.1319519444502615,0.11990055813131134,0.19707763195037842,0.002757763722911477,0.10083124041557312,0.44268947973632705,0.508117139339447,0.44012346863746643,0.48262834548950195
357,1608737949273812132,10,53,1,0.52,1.947929696213393,0.22700737730149287,0.16161736845970154,0.19191226363182068,0.0787016749382019,0.647395919476066,0.5451726913452148,0.5630248188972473,0.48802047967910767
